customer_id,acquisition_date,acquisition_campaign_id,acquisition_channel,acquisition_platform,region,country,city,age_group,gender,customer_segment,primary_product_interest,first_purchase_date,last_purchase_date,customer_status,churn_date,marketing_consent,loyalty_member,source_system,source_file_name,batch_id,ingestion_timestamp
CUST0002875,2024-08-14,CMP0068,Instagram,Meta Ads Manager,Europe,Italy,Turin,45-54,Female,New Customer,iPhone,2024-08-14,2024-08-14,Inactive,,True,False,CRM Export,crm_customers_202408.csv,BATCH-CRM-202408-01,2024-08-15 01:09:00
CUST0011556,2024-08-10,CMP0008,Organic Social,Internal Email Platform,North America,United States,Chicago,65+,Unknown,At-Risk Customer,Mac,2024-08-10,2024-08-10,At Risk,,True,False,CRM Export,crm_customers_202408.csv,BATCH-CRM-202408-03,2024-08-11 04:22:00
CUST0007024,2025-09-01,CMP0098,Google Display,Google Ads,Asia Pacific,Australia,Brisbane,35-44,Female,New Customer,Apple Arcade,2025-09-01,2026-05-24,Active,,True,False,CRM Export,crm_customers_202509.csv,BATCH-CRM-202509-01,2025-09-02 04:34:00
CUST0013091,2025-01-27,CMP0093,Google Search,Google Ads,North America,United States,Austin,35-44,Male,New Customer,Accessories,2025-01-27,2025-01-27,Active,,True,False,CRM Export,crm_customers_202501.csv,BATCH-CRM-202501-02,2025-01-28 01:27:00
CUST0006121,2025-04-19,CMP0092,Instagram,Meta Ads Manager,Middle East and Africa,United Arab Emirates,Abu Dhabi,55-64,Male,Service Subscriber,iCloud+,2025-04-19,2026-06-03,Active,,True,True,CRM Export,crm_customers_202504.csv,BATCH-CRM-202504-01,2025-04-20 02:17:00
CUST0014584,2025-04-30,CMP0090,Influencer Marketing,Affiliate Network,Asia Pacific,India,Chennai,25-34,Female,Service Subscriber,Apple Fitness+,2025-04-30,2026-04-25,Active,,True,False,CRM Export,crm_customers_202504.csv,BATCH-CRM-202504-01,2025-05-01 04:49:00
CUST0000697,2026-01-30,CMP0026,X,Affiliate Network,Asia Pacific,India,Unknown,18-24,Female,Loyal Customer,AppleCare+,2026-01-30,2026-05-02,Active,,True,True,CRM Export,crm_customers_202601.csv,BATCH-CRM-202601-01,2026-01-31 01:49:00
CUST0005083,2026-02-18,CMP0036,Google Display,Google Ads,Europe,Germany,Hamburg,55-64,Unknown,Occasional Buyer,Apple Watch,2026-02-18,2026-04-05,Active,,True,True,CRM Export,crm_customers_202602.csv,BATCH-CRM-202602-01,2026-02-19 01:13:00
CUST0024773,2025-01-20,CMP0088,LinkedIn,LinkedIn Campaign Manager,Latin America,Mexico,Mexico City,55-64,Prefer not to say,Occasional Buyer,AppleCare+,2025-01-20,2025-12-09,Active,,True,False,CRM Export,crm_customers_202501.csv,BATCH-CRM-202501-02,2025-01-21 01:08:00
CUST0022194,2024-09-17,CMP0042,X,Affiliate Network,Asia Pacific,Japan,Osaka,55-64,Female,New Customer,Mac,2024-09-17,2025-11-20,Active,,True,True,CRM Export,crm_customers_202409.csv,BATCH-CRM-202409-03,2024-09-18 03:58:00
CUST0015622,2025-10-31,CMP0081,Google Search,Google Ads,North America,Canada,Toronto,35-44,Prefer not to say,New Customer,Accessories,2025-10-31,2025-10-31,Active,,True,False,CRM Export,crm_customers_202510.csv,BATCH-CRM-202510-01,2025-11-01 01:21:00
CUST0016040,2026-05-10,CMP0028,Email Marketing,Internal Email Platform,Middle East and Africa,South Africa,Johannesburg,45-54,Unknown,At-Risk Customer,Apple Fitness+,2026-05-10,2026-05-10,At Risk,,True,False,CRM Export,crm_customers_202605.csv,BATCH-CRM-202605-02,2026-05-11 05:43:00
CUST0012319,2025-12-31,CMP0047,Instagram,Meta Ads Manager,North America,United States,Chicago,25-34,Female,Hardware Enthusiast,Apple Watch,2025-12-31,2026-04-10,Active,,True,True,CRM Export,crm_customers_202512.csv,BATCH-CRM-202512-01,2026-01-01 04:29:00
CUST0017274,2025-09-20,CMP0016,Retail Promotion,Retail Partner,North America,United States,Los Angeles,35-44,Female,Price-Sensitive Customer,Mac,2025-09-20,2025-10-05,Active,,True,False,CRM Export,crm_customers_202509.csv,BATCH-CRM-202509-03,2025-09-21 05:07:00
CUST0028953,2026-02-14,CMP0099,X,Affiliate Network,Asia Pacific,Australia,Brisbane,35-44,Male,Service Subscriber,Apple Music,2026-02-14,2026-06-27,Active,,True,False,CRM Export,crm_customers_202602.csv,BATCH-CRM-202602-03,2026-02-15 04:17:00
CUST0021073,2025-10-27,CMP0091,Facebook,Meta Ads Manager,Latin America,Brazil,Rio de Janeiro,25-34,Male,Loyal Customer,Accessories,2025-10-27,2026-04-08,Active,,True,True,CRM Export,crm_customers_202510.csv,BATCH-CRM-202510-01,2025-10-28 01:53:00
CUST0022407,2025-02-13,CMP0053,Organic Social,Internal Email Platform,Asia Pacific,Japan,Yokohama,25-34,Male,Service Subscriber,Apple Fitness+,2025-02-13,2026-06-13,Active,,True,False,CRM Export,crm_customers_202502.csv,BATCH-CRM-202502-03,2025-02-14 02:47:00
CUST0023870,2025-08-25,CMP0001,TikTok,TikTok Ads,North America,Canada,Montreal,25-34,Male,Loyal Customer,iPad,2025-08-25,2026-05-30,Active,,False,True,CRM Export,crm_customers_202508.csv,BATCH-CRM-202508-02,2025-08-26 02:34:00
CUST0028254,2024-08-29,CMP0014,Facebook,Meta Ads Manager,Asia Pacific,India,Delhi,45-54,Male,Loyal Customer,iPad,2024-08-29,2025-12-20,Active,,False,True,CRM Export,crm_customers_202408.csv,BATCH-CRM-202408-03,2024-08-30 03:02:00
CUST0016439,2024-08-08,CMP0068,Instagram,Meta Ads Manager,Europe,Italy,Turin,18-24,Female,At-Risk Customer,iPhone,2024-08-08,2024-08-08,At Risk,,True,False,CRM Export,crm_customers_202408.csv,BATCH-CRM-202408-02,2024-08-09 02:13:00
CUST0000325,2025-10-28,CMP0018,Google Search,Google Ads,Latin America,Brazil,Sao Paulo,55-64,Male,Hardware Enthusiast,Unknown,2025-10-28,2026-05-02,Active,,True,False,CRM Export,crm_customers_202510.csv,BATCH-CRM-202510-01,2025-10-29 04:53:00
CUST0000940,2025-07-19,CMP0057,YouTube,YouTube Ads,Asia Pacific,South Korea,Incheon,65+,Male,Occasional Buyer,iPad,2025-07-19,2026-04-27,Active,,True,,CRM Export,crm_customers_202507.csv,BATCH-CRM-202507-01,2025-07-20 01:14:00
CUST0029608,2024-11-26,CMP0045,Google Search,Google Ads,Asia Pacific,Australia,Melbourne,25-34,Male,Service Subscriber,Apple Music,2024-11-26,2026-05-02,Active,,False,False,CRM Export,crm_customers_202411.csv,BATCH-CRM-202411-01,2024-11-27 05:31:00
CUST0029319,2024-12-20,CMP0013,LinkedIn,LinkedIn Campaign Manager,North America,United States,New York,45-54,Prefer not to say,Occasional Buyer,Apple Watch,2024-12-20,2025-10-30,Active,,True,False,CRM Export,crm_customers_202412.csv,BATCH-CRM-202412-03,2024-12-21 04:02:00
CUST0027021,2025-08-20,CMP0042,X,Affiliate Network,Asia Pacific,Japan,Osaka,45-54,Unknown,Hardware Enthusiast,Mac,2025-08-20,2026-03-22,Active,,False,True,CRM Export,crm_customers_202508.csv,BATCH-CRM-202508-03,2025-08-21 03:27:00
CUST0005230,2025-04-14,CMP0008,Organic Social,Internal Email Platform,North America,United States,Chicago,45-54,Male,Price-Sensitive Customer,Unknown,2025-04-14,2025-04-14,Active,,True,False,CRM Export,crm_customers_202504.csv,BATCH-CRM-202504-01,2025-04-15 05:01:00
CUST0017961,2025-04-28,CMP0042,X,Affiliate Network,Asia Pacific,Japan,Osaka,18-24,Female,Price-Sensitive Customer,Mac,2025-04-28,2025-04-28,Active,,False,False,CRM Export,crm_customers_202504.csv,BATCH-CRM-202504-03,2025-04-29 05:18:00
CUST0025775,2026-01-10,CMP0038,Organic Social,Internal Email Platform,Asia Pacific,Japan,Osaka,18-24,Male,Hardware Enthusiast,Apple Watch,2026-01-10,2026-04-13,Active,,False,True,CRM Export,crm_customers_202601.csv,BATCH-CRM-202601-02,2026-01-11 02:39:00
CUST0009678,2025-09-07,CMP0079,Instagram,Meta Ads Manager,North America,United States,Seattle,35-44,Male,Hardware Enthusiast,AirPods,2025-09-07,2026-02-07,Active,,True,False,CRM Export,crm_customers_202509.csv,BATCH-CRM-202509-03,2025-09-08 05:26:00
CUST0022547,2026-01-14,CMP0038,Organic Social,Internal Email Platform,Asia Pacific,Japan,Osaka,25-34,Female,Occasional Buyer,Apple Watch,2026-01-14,2026-04-17,Active,,True,False,CRM Export,crm_customers_202601.csv,BATCH-CRM-202601-02,2026-01-15 05:50:00
CUST0010858,2025-05-19,CMP0039,Affiliate Marketing,Affiliate Network,Europe,France,Marseille,55-64,Male,Service Subscriber,Apple TV+,2025-05-19,2026-05-07,Active,,True,False,CRM Export,crm_customers_202505.csv,BATCH-CRM-202505-01,2025-05-20 04:09:00
CUST0015630,2025-01-17,CMP0039,Affiliate Marketing,Affiliate Network,Europe,France,Marseille,65+,Prefer not to say,Service Subscriber,Apple TV+,2025-01-17,2026-06-28,Active,,True,False,CRM Export,crm_customers_202501.csv,BATCH-CRM-202501-03,2025-01-18 01:55:00
CUST0009634,2026-03-04,CMP0085,TikTok,TikTok Ads,North America,United States,New York,65+,Male,Service Subscriber,Apple TV+,2026-03-04,2026-05-31,Active,,True,False,CRM Export,crm_customers_202603.csv,BATCH-CRM-202603-01,2026-03-05 03:38:00
CUST0017187,2025-05-28,CMP0022,Google Display,Google Ads,Europe,Spain,Madrid,45-54,Female,At-Risk Customer,Accessories,2025-05-28,2025-05-28,At Risk,,True,True,CRM Export,crm_customers_202505.csv,BATCH-CRM-202505-03,2025-05-29 04:47:00
CUST0005244,2025-05-14,CMP0069,Apple Search Ads,Apple Search Ads,Latin America,Mexico,Mexico City,55-64,Female,At-Risk Customer,Apple TV+,2025-05-14,2025-05-31,At Risk,,True,True,CRM Export,crm_customers_202505.csv,BATCH-CRM-202505-03,2025-05-15 04:57:00
CUST0001570,2024-12-29,CMP0091,Facebook,Meta Ads Manager,Latin America,Brazil,Rio de Janeiro,18-24,Male,High-Value Customer,Accessories,2024-12-29,2026-04-24,Active,,True,True,CRM Export,crm_customers_202412.csv,BATCH-CRM-202412-01,2024-12-30 04:01:00
CUST0024234,2026-03-27,CMP0018,Google Search,Google Ads,Latin America,Brazil,Sao Paulo,35-44,Male,At-Risk Customer,AirPods,2026-03-27,2026-04-17,At Risk,,True,False,CRM Export,crm_customers_202603.csv,BATCH-CRM-202603-03,2026-03-28 03:35:00
CUST0027701,2024-11-19,CMP0031,Influencer Marketing,Affiliate Network,Asia Pacific,India,Hyderabad,25-34,Female,Price-Sensitive Customer,AirPods,2024-11-19,2025-11-19,Inactive,,True,False,CRM Export,crm_customers_202411.csv,BATCH-CRM-202411-02,2024-11-20 04:41:00
CUST0009630,2025-09-16,CMP0018,Google Search,Google Ads,Latin America,Brazil,Sao Paulo,35-44,Male,Loyal Customer,AirPods,2025-09-16,2026-02-22,Active,,True,True,CRM Export,crm_customers_202509.csv,BATCH-CRM-202509-03,2025-09-17 02:26:00
CUST0015537,2025-05-23,CMP0039,Affiliate Marketing,Affiliate Network,Europe,France,Marseille,35-44,Female,Service Subscriber,Apple TV+,2025-05-23,2026-05-07,Active,,True,False,CRM Export,crm_customers_202505.csv,BATCH-CRM-202505-03,2025-05-24 03:21:00
CUST0004425,2024-11-17,CMP0039,Affiliate Marketing,Affiliate Network,Europe,France,Marseille,25-34,Male,Service Subscriber,Unknown,2024-11-17,2026-06-19,Active,,True,False,CRM Export,crm_customers_202411.csv,BATCH-CRM-202411-03,2024-11-18 05:12:00
CUST0005171,2024-12-31,CMP0013,LinkedIn,LinkedIn Campaign Manager,North America,United States,New York,18-24,Male,New Customer,Apple Watch,2024-12-31,2024-12-31,Active,,True,False,CRM Export,crm_customers_202412.csv,BATCH-CRM-202412-02,2025-01-01 03:51:00
CUST0023344,2025-12-06,CMP0073,X,Affiliate Network,Europe,United Kingdom,Unknown,18-24,Male,New Customer,iPhone,2025-12-06,2025-12-06,Inactive,,True,True,CRM Export,crm_customers_202512.csv,BATCH-CRM-202512-01,2025-12-07 02:05:00
CUST0017010,2025-07-29,CMP0078,Influencer Marketing,Affiliate Network,North America,United States,Austin,25-34,Female,Loyal Customer,AirPods,2025-07-29,2026-06-20,Active,,True,True,CRM Export,crm_customers_202507.csv,BATCH-CRM-202507-03,2025-07-30 01:09:00
CUST0028090,2025-06-16,CMP0043,Retail Promotion,Retail Partner,Asia Pacific,South Korea,Seoul,45-54,Male,Service Subscriber,Apple TV+,2025-06-16,2026-06-07,Active,,True,True,CRM Export,crm_customers_202506.csv,BATCH-CRM-202506-01,2025-06-17 04:53:00
CUST0003613,2025-04-15,CMP0090,Influencer Marketing,Affiliate Network,Asia Pacific,India,Chennai,65+,Male,Service Subscriber,Apple Fitness+,2025-04-15,2026-05-06,Active,,True,True,CRM Export,crm_customers_202504.csv,BATCH-CRM-202504-01,2025-04-16 01:32:00
CUST0002217,2024-09-04,CMP0008,Organic Social,Internal Email Platform,North America,United States,Chicago,35-44,Female,Loyal Customer,Mac,2024-09-04,2026-06-13,Active,,True,True,CRM Export,crm_customers_202409.csv,BATCH-CRM-202409-03,2024-09-05 01:17:00
CUST0022460,2025-06-16,CMP0091,Facebook,Meta Ads Manager,Latin America,Brazil,Rio de Janeiro,18-24,Male,At-Risk Customer,Accessories,2025-06-16,2025-06-16,At Risk,,True,False,CRM Export,crm_customers_202506.csv,BATCH-CRM-202506-02,2025-06-17 03:45:00
CUST0016331,2025-01-17,CMP0042,X,Affiliate Network,Asia Pacific,Japan,Osaka,18-24,Male,Hardware Enthusiast,Mac,2025-01-17,2025-12-24,Active,,True,False,CRM Export,crm_customers_202501.csv,BATCH-CRM-202501-02,2025-01-18 05:58:00
CUST0020486,2025-10-11,CMP0100,Google Display,Google Ads,Asia Pacific,Australia,Sydney,55-64,Female,Service Subscriber,Apple Music,2025-10-11,2026-06-14,Active,,True,True,CRM Export,crm_customers_202510.csv,BATCH-CRM-202510-02,2025-10-12 04:34:00
CUST0014000,2025-04-20,CMP0092,Instagram,Meta Ads Manager,Middle East and Africa,United Arab Emirates,Abu Dhabi,25-34,Male,Service Subscriber,iCloud+,2025-04-20,2026-05-23,Active,,True,False,CRM Export,crm_customers_202504.csv,BATCH-CRM-202504-02,2025-04-21 04:19:00
CUST0002579,2025-07-16,CMP0068,Instagram,Meta Ads Manager,Europe,Italy,Turin,35-44,Male,Occasional Buyer,iPhone,2025-07-16,2025-07-16,Active,,True,False,CRM Export,crm_customers_202507.csv,BATCH-CRM-202507-02,2025-07-17 05:04:00
CUST0019385,2025-03-06,CMP0091,Facebook,Meta Ads Manager,Latin America,Brazil,Rio de Janeiro,55-64,Male,High-Value Customer,Accessories,2025-03-06,2025-11-18,Inactive,,True,True,CRM Export,crm_customers_202503.csv,BATCH-CRM-202503-02,2025-03-07 04:56:00
CUST0012392,2025-07-29,CMP0068,Instagram,Meta Ads Manager,Europe,Italy,Turin,25-34,Female,Price-Sensitive Customer,iPhone,2025-07-29,2026-06-13,Inactive,,True,False,CRM Export,crm_customers_202507.csv,BATCH-CRM-202507-02,2025-07-30 02:50:00
CUST0011388,2025-09-20,CMP0029,Instagram,Meta Ads Manager,Europe,France,Lyon,18-24,Male,At-Risk Customer,AppleCare+,2025-09-20,2025-09-20,At Risk,,True,False,CRM Export,crm_customers_202509.csv,BATCH-CRM-202509-03,2025-09-21 02:51:00
CUST0001204,2025-12-27,CMP0026,X,Affiliate Network,Asia Pacific,India,Bengaluru,65+,Male,Loyal Customer,AppleCare+,2025-12-27,2026-05-21,Active,,True,True,CRM Export,crm_customers_202512.csv,BATCH-CRM-202512-01,2025-12-28 03:08:00
CUST0005946,2025-06-05,CMP0058,Google Search,Google Ads,North America,United States,Unknown,25-34,Male,Price-Sensitive Customer,AppleCare+,2025-06-05,2025-06-05,Active,,False,True,CRM Export,crm_customers_202506.csv,BATCH-CRM-202506-03,2025-06-06 03:11:00
CUST0029254,2025-04-01,CMP0042,X,Affiliate Network,Asia Pacific,Japan,Osaka,55-64,Female,Hardware Enthusiast,Mac,2025-04-01,2025-12-02,Active,,True,True,CRM Export,crm_customers_202504.csv,BATCH-CRM-202504-01,2025-04-02 02:00:00
CUST0028163,2025-07-12,CMP0068,Instagram,Meta Ads Manager,Europe,Italy,Turin,18-24,Female,Hardware Enthusiast,iPhone,2025-07-12,2025-07-12,Inactive,,True,False,CRM Export,crm_customers_202507.csv,BATCH-CRM-202507-02,2025-07-13 03:59:00
CUST0020111,2025-04-04,CMP0068,Instagram,Meta Ads Manager,Europe,Italy,Turin,35-44,Female,At-Risk Customer,iPhone,2025-04-04,2025-04-04,At Risk,,True,True,CRM Export,crm_customers_202504.csv,BATCH-CRM-202504-02,2025-04-05 05:53:00
CUST0011687,2025-11-25,CMP0037,Retail Promotion,Retail Partner,Europe,Germany,Berlin,35-44,Male,Service Subscriber,iCloud+,2025-11-25,2026-06-27,Active,,True,True,CRM Export,crm_customers_202511.csv,BATCH-CRM-202511-02,2025-11-26 03:14:00
CUST0008585,2025-06-24,CMP0016,Retail Promotion,Retail Partner,North America,United States,Los Angeles,35-44,Female,Hardware Enthusiast,Mac,2025-06-24,2026-05-31,Active,,False,False,CRM Export,crm_customers_202506.csv,BATCH-CRM-202506-02,2025-06-25 03:15:00
CUST0022262,2025-08-02,CMP0058,Google Search,Google Ads,North America,United States,Los Angeles,35-44,Male,At-Risk Customer,AppleCare+,2025-08-02,2025-08-02,At Risk,,True,False,CRM Export,crm_customers_202508.csv,BATCH-CRM-202508-02,2025-08-03 03:04:00
CUST0016326,2025-05-24,CMP0044,X,Affiliate Network,Europe,United Kingdom,Birmingham,18-24,Female,Service Subscriber,Apple Fitness+,2025-05-24,2026-06-13,Active,,False,False,CRM Export,crm_customers_202505.csv,BATCH-CRM-202505-03,2025-05-25 01:08:00
CUST0012358,2025-04-26,CMP0090,Influencer Marketing,Affiliate Network,Asia Pacific,India,Chennai,25-34,Female,Service Subscriber,Apple Fitness+,2025-04-26,2026-06-21,Active,,True,,CRM Export,crm_customers_202504.csv,BATCH-CRM-202504-01,2025-04-27 01:38:00
CUST0008371,2025-09-11,CMP0065,Organic Social,Internal Email Platform,Europe,France,Paris,35-44,Female,Occasional Buyer,Accessories,2025-09-11,2025-09-11,Active,,True,False,CRM Export,crm_customers_202509.csv,BATCH-CRM-202509-01,2025-09-12 03:10:00
CUST0026382,2025-12-04,CMP0030,LinkedIn,LinkedIn Campaign Manager,Europe,United Kingdom,Manchester,35-44,Male,Hardware Enthusiast,Mac,2025-12-04,2026-05-23,Inactive,,True,True,CRM Export,crm_customers_202512.csv,BATCH-CRM-202512-03,2025-12-05 01:00:00
CUST0007146,2025-11-23,CMP0051,Affiliate Marketing,Affiliate Network,Middle East and Africa,Saudi Arabia,Unknown,25-34,Female,High-Value Customer,Apple Arcade,2025-11-23,2026-06-28,Active,,False,True,CRM Export,crm_customers_202511.csv,BATCH-CRM-202511-03,2025-11-24 04:23:00
CUST0016982,2025-10-05,CMP0091,Facebook,Meta Ads Manager,Latin America,Brazil,Rio de Janeiro,25-34,Male,At-Risk Customer,Accessories,2025-10-05,2025-10-05,At Risk,,False,False,CRM Export,crm_customers_202510.csv,BATCH-CRM-202510-02,2025-10-06 05:17:00
CUST0010881,2025-11-14,CMP0091,Facebook,Meta Ads Manager,Latin America,Brazil,Rio de Janeiro,65+,Female,At-Risk Customer,Accessories,2025-11-14,2025-11-14,At Risk,,True,False,CRM Export,crm_customers_202511.csv,BATCH-CRM-202511-03,2025-11-15 03:13:00
CUST0007471,2026-04-01,CMP0024,Email Marketing,Internal Email Platform,Asia Pacific,India,Mumbai,55-64,Female,Hardware Enthusiast,Mac,2026-04-01,2026-04-01,Inactive,,False,False,CRM Export,crm_customers_202604.csv,BATCH-CRM-202604-01,2026-04-02 02:17:00
CUST0003890,2025-08-01,CMP0004,Organic Social,Internal Email Platform,North America,United States,Seattle,35-44,Female,At-Risk Customer,iPad,2025-08-01,2025-11-06,At Risk,,True,False,CRM Export,crm_customers_202508.csv,BATCH-CRM-202508-02,2025-08-02 01:02:00
CUST0009976,2025-12-21,CMP0083,LinkedIn,LinkedIn Campaign Manager,North America,United States,Los Angeles,18-24,Female,At-Risk Customer,AirPods,2025-12-21,2025-12-21,At Risk,,True,False,CRM Export,crm_customers_202512.csv,BATCH-CRM-202512-01,2025-12-22 02:42:00
CUST0003809,2025-11-04,CMP0069,Apple Search Ads,Apple Search Ads,Latin America,Mexico,Mexico City,25-34,Male,Service Subscriber,Apple TV+,2025-11-04,2026-06-28,Active,,True,False,CRM Export,crm_customers_202511.csv,BATCH-CRM-202511-02,2025-11-05 02:15:00
CUST0021843,2025-12-02,CMP0017,Google Display,Google Ads,Asia Pacific,Singapore,Singapore,18-24,Female,Loyal Customer,Accessories,2025-12-02,2026-06-26,Inactive,,True,True,CRM Export,crm_customers_202512.csv,BATCH-CRM-202512-03,2025-12-03 03:46:00
CUST0001482,2024-08-26,CMP0068,Instagram,Meta Ads Manager,Europe,Italy,Turin,25-34,Female,New Customer,iPhone,2024-08-26,2024-08-26,Active,,True,True,CRM Export,crm_customers_202408.csv,BATCH-CRM-202408-03,2024-08-27 03:16:00
CUST0011948,2025-09-13,CMP0062,Influencer Marketing,Affiliate Network,Asia Pacific,South Korea,Incheon,25-34,Female,Hardware Enthusiast,Mac,2025-09-13,2026-03-29,Active,,True,False,CRM Export,crm_customers_202509.csv,BATCH-CRM-202509-02,2025-09-14 01:03:00
CUST0022031,2025-10-04,CMP0028,Email Marketing,Internal Email Platform,Middle East and Africa,South Africa,Johannesburg,55-64,Male,Service Subscriber,Apple Fitness+,2025-10-04,2026-06-24,Active,,True,False,CRM Export,crm_customers_202510.csv,BATCH-CRM-202510-02,2025-10-05 05:06:00
CUST0010376,2025-12-17,CMP0021,Apple Search Ads,Apple Search Ads,North America,Canada,Vancouver,25-34,Male,Loyal Customer,AirPods,2025-12-17,2026-06-13,Active,,True,True,CRM Export,crm_customers_202512.csv,BATCH-CRM-202512-02,2025-12-18 05:21:00
CUST0002994,2024-11-21,CMP0076,Email Marketing,Internal Email Platform,Asia Pacific,India,Hyderabad,25-34,Non-binary,Loyal Customer,iPhone,2024-11-21,2026-03-22,Inactive,,True,True,CRM Export,crm_customers_202411.csv,BATCH-CRM-202411-03,2024-11-22 02:24:00
CUST0011402,2025-12-06,CMP0096,Instagram,Meta Ads Manager,Asia Pacific,Australia,Brisbane,25-34,Male,Loyal Customer,Apple Fitness+,2025-12-06,2026-05-23,Active,,False,True,CRM Export,crm_customers_202512.csv,BATCH-CRM-202512-02,2025-12-07 05:34:00
